Borough_Name,Borough_Latitude,Borough_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
Нагорный,55.6703681,37.6163609,Levi's,55.6640060598429,37.62656454119446,Clothing Store
Нагорный,55.6703681,37.6163609,М.Видео,55.66461758912506,37.62521071326884,Camera Store
Нагорный,55.6703681,37.6163609,Wildberries (Вайлдберрис),55.665045244344654,37.61361949666338,Shipping Store
Нагорный,55.6703681,37.6163609,"Кафе ""Время кофе""",55.675938915676156,37.6254070218253,Coffee Shop
Нагорный,55.6703681,37.6163609,Burger King,55.664110216617445,37.62716083317983,Fast Food Restaurant
Нагорный,55.6703681,37.6163609,mothercare,55.66412839879295,37.62742720059344,Baby Store
Некрасовка,55.6973427,37.9422701,Spar,55.702024,37.931869,Supermarket
Некрасовка,55.6973427,37.9422701,"Садовый Питомник ""Садко""",55.6954351193673,37.93995825917177,Flower Shop
Некрасовка,55.6973427,37.9422701,Burger King,55.702128,37.931995,Fast Food Restaurant
Некрасовка,55.6973427,37.9422701,"Детская площадка перед Вертолетчиков, 1",55.69999,37.939039,Playground
Некрасовка,55.6973427,37.9422701,Чёрное озеро,55.704755550033624,37.94620966218119,Lake
Некрасовка,55.6973427,37.9422701,Алькор+,55.699267,37.927114,Food & Drink Shop
Нижегородский,55.729922200000004,37.71648029999999,Текстильторг,55.72626491236724,37.721524037134046,Arts & Crafts Store
Нижегородский,55.729922200000004,37.71648029999999,Счастье,55.73377202921143,37.71083355028575,Photography Studio
Нижегородский,55.729922200000004,37.71648029999999,BB-sport Lipovoy Gym,55.737198251880336,37.71395160718704,Martial Arts Dojo
Нижегородский,55.729922200000004,37.71648029999999,Sofi Strokatto,55.73635908981124,37.71342810621952,Arts & Crafts Store
Нижегородский,55.729922200000004,37.71648029999999,Территория фитнеса,55.73768330800313,37.71654338168219,Gym / Fitness Center
Нижегородский,55.729922200000004,37.71648029999999,"Центр пляжных видов спорта ""Карачарово""",55.726602403083085,37.72529826860726,Stadium
Нижегородский,55.729922200000004,37.71648029999999,Loft-Moskva.ru,55.731755861187054,37.708761729440255,Lounge
Нижегородский,55.729922200000004,37.71648029999999,Вкусный Дворик,55.724815235602065,37.71460261104931,Café
Нижегородский,55.729922200000004,37.71648029999999,Citè Marilou,55.730823712674855,37.73218918932598,Furniture / Home Store
Нижегородский,55.729922200000004,37.71648029999999,Фабрика сквоша,55.73763283221453,37.71703857020952,Squash Court
Нижегородский,55.729922200000004,37.71648029999999,"Цезарь Сателлит (Новохохловская, 11с1)",55.729267,37.709227,Auto Workshop
Нижегородский,55.729922200000004,37.71648029999999,Zaмания.Порт,55.7298485387435,37.730894419997206,Arcade
Нижегородский,55.729922200000004,37.71648029999999,DeLuna Studio,55.73646164697723,37.712953090667725,Public Art
Нижегородский,55.729922200000004,37.71648029999999,Olympic Cinema,55.737818630247574,37.71651445281138,Movie Theater
Нижегородский,55.729922200000004,37.71648029999999,Gravity,55.737728684443674,37.71731389379849,Sporting Goods Shop
Нижегородский,55.729922200000004,37.71648029999999,"Кафе-бар ""Квартира №7""",55.732814787852035,37.714367824218655,Café
Нижегородский,55.729922200000004,37.71648029999999,adidas,55.730186294707636,37.73133526329093,Sporting Goods Shop
Нижегородский,55.729922200000004,37.71648029999999,Русич,55.73724550962195,37.71395406095321,Martial Arts Dojo
Нижегородский,55.729922200000004,37.71648029999999,Max Power Club,55.73309492282689,37.71365570510608,Bar
Нижегородский,55.729922200000004,37.71648029999999,Domino's Pizza,55.732937,37.710857,Pizza Place
Нижегородский,55.729922200000004,37.71648029999999,Скалодром X8,55.73803866111797,37.71689771910203,Climbing Gym
Нижегородский,55.729922200000004,37.71648029999999,Пятерочка,55.73138327995364,37.71785764984014,Convenience Store
Нижегородский,55.729922200000004,37.71648029999999,Mothercare,55.72972171160254,37.73094851195921,Kids Store
Нижегородский,55.729922200000004,37.71648029999999,Paul Bakery (Поль Бейкери),55.72987726520771,37.73040528684142,Bakery
Нижегородский,55.729922200000004,37.71648029999999,Ванильное небо,55.72960470016696,37.73121570358503,Coffee Shop
Нижегородский,55.729922200000004,37.71648029999999,O'STIN,55.73006820678711,37.731990814208984,Clothing Store
Нижегородский,55.729922200000004,37.71648029999999,KFC,55.7302424483519,37.731889222231956,Fast Food Restaurant
Нижегородский,55.729922200000004,37.71648029999999,Zamania,55.729847,37.730854,Arcade
Нижегородский,55.729922200000004,37.71648029999999,Папа Джонс №23,55.73389070416796,37.70919602770295,Pizza Place
Нижегородский,55.729922200000004,37.71648029999999,Теремок,55.730187599815864,37.73194016290484,Blini House
Ново-Переделкино,55.6461043,37.352684,СШОР по теннису «Олимпиец»,55.64648149543236,37.35297918319702,Tennis Court
Ново-Переделкино,55.6461043,37.352684,Салон красоты Наталии Волошиной,55.64398378693479,37.34333150990646,Salon / Barbershop
Ново-Переделкино,55.6461043,37.352684,Теннисные корты «Радужный»,55.64597898906653,37.354148626327515,Tennis Court
Ново-Переделкино,55.6461043,37.352684,Чоботовский лес,55.64653260637106,37.361920996478325,Park
Ново-Переделкино,55.6461043,37.352684,Бассейн «Радужный»,55.6452075486891,37.3525899797001,Pool
Ново-Переделкино,55.6461043,37.352684,Ледовый каток «Радужный»,55.6459886381576,37.35152006149292,Hockey Rink
Ново-Переделкино,55.6461043,37.352684,Релакс,55.652390002279475,37.3480761051178,Spa
Ново-Переделкино,55.6461043,37.352684,Magneto Swimming Pool,55.652174971132226,37.34819476571657,Gym Pool
Ново-Переделкино,55.6461043,37.352684,Magneto Sport&SPA,55.65219377560487,37.34808302165137,Gym / Fitness Center
Ново-Переделкино,55.6461043,37.352684,Подружка,55.64209957939476,37.34579977967605,Cosmetics Shop
Ново-Переделкино,55.6461043,37.352684,Олимпик Фитнес,55.63996079319307,37.35631167764267,Gym / Fitness Center
Ново-Переделкино,55.6461043,37.352684,BILLA,55.639637014060824,37.361402014856886,Supermarket
Ново-Переделкино,55.6461043,37.352684,Domino's Pizza,55.64088135331557,37.34874825768915,Pizza Place
Ново-Переделкино,55.6461043,37.352684,Дикси,55.64468338364627,37.35043291249952,Convenience Store
Ново-Переделкино,55.6461043,37.352684,Тануки,55.6424092298409,37.3614549636841,Japanese Restaurant
Ново-Переделкино,55.6461043,37.352684,Избёнка,55.64197880608567,37.345783394784235,Food & Drink Shop
Ново-Переделкино,55.6461043,37.352684,Гастроном «Молоко»,55.64105370746506,37.349193487642005,Grocery Store
Ново-Переделкино,55.6461043,37.352684,Мегафон,55.63712901491723,37.35321521759033,Mobile Phone Shop
Ново-Переделкино,55.6461043,37.352684,Якитория,55.63750401638101,37.35387991334611,Sushi Restaurant
Ново-Переделкино,55.6461043,37.352684,Шоколадница,55.63889723954402,37.35270023345947,Coffee Shop
Ново-Переделкино,55.6461043,37.352684,Пятерочка,55.640197028497994,37.35539395504425,Supermarket
Ново-Переделкино,55.6461043,37.352684,McCafe,55.63832092285156,37.35163116455078,Coffee Shop
Ново-Переделкино,55.6461043,37.352684,Ёрш,55.642453,37.361517,Bar
Ново-Переделкино,55.6461043,37.352684,Детский Мир,55.641476260297615,37.35915260567425,Toy / Game Store
Ново-Переделкино,55.6461043,37.352684,Салон-магазин МТС,55.63712007443657,37.3520269540119,Mobile Phone Shop
Ново-Переделкино,55.6461043,37.352684,стадион им Ленина,55.64625561727288,37.35046226514194,Soccer Field
Ново-Переделкино,55.6461043,37.352684,Остановка «Чоботовская улица»,55.644484359414434,37.35256184369714,Bus Stop
Ново-Переделкино,55.6461043,37.352684,New Amsterdam Hall,55.643958291387236,37.34884959660434,Nightclub
Ново-Переделкино,55.6461043,37.352684,McDonald's,55.63830471086755,37.35186123795767,Fast Food Restaurant
Ново-Переделкино,55.6461043,37.352684,Авоська,55.64290733161723,37.34718308644905,Convenience Store
Новогиреево,55.74876510000001,37.8061677,ЕвроФлор,55.745033976431365,37.80082893214557,Flower Shop
Новогиреево,55.74876510000001,37.8061677,Кинотеатр «Березка»,55.749742613773506,37.80193662680196,Movie Theater
Новогиреево,55.74876510000001,37.8061677,Музей Вадима Сидура,55.75316372911013,37.79859917045238,Art Museum
Новогиреево,55.74876510000001,37.8061677,Хлебная Лавка,55.75212683690529,37.81243496713308,Bakery
Новогиреево,55.74876510000001,37.8061677,Face-Off,55.74852,37.816456,Beer Store
Новогиреево,55.74876510000001,37.8061677,Астэра,55.75197502322766,37.81261143366037,Salon / Barbershop
Новогиреево,55.74876510000001,37.8061677,Подружка,55.753309197794955,37.79779476402785,Cosmetics Shop
Новогиреево,55.74876510000001,37.8061677,Московский Драматический Театр На Перовской,55.74517585645943,37.8127494574237,Theater
Новогиреево,55.74876510000001,37.8061677,Yoga Practika,55.74789271948126,37.80063573879586,Yoga Studio
Новогиреево,55.74876510000001,37.8061677,Пивариус,55.752412,37.814853,Beer Store
Новогиреево,55.74876510000001,37.8061677,Теремок,55.75221383035138,37.818821060429904,Blini House
Новогиреево,55.74876510000001,37.8061677,Pizza Hut,55.745140646314624,37.79837608337402,Pizza Place
Новогиреево,55.74876510000001,37.8061677,Пекарня,55.7521239685453,37.81836063695479,Bakery
Новогиреево,55.74876510000001,37.8061677,Вкусвилл,55.7510716718008,37.81765753173015,Health Food Store
Новогиреево,55.74876510000001,37.8061677,DONER-ХАУС. ПЕКАРНЯ,55.75285342555869,37.817932214942864,Shawarma Place
Новогиреево,55.74876510000001,37.8061677,Обои,55.75445974943073,37.81103978496027,Furniture / Home Store
Новогиреево,55.74876510000001,37.8061677,Динозаврик,55.756159937267626,37.80676924809558,Pet Store
Новогиреево,55.74876510000001,37.8061677,Giardino Di Pino,55.751102446998175,37.81986435692056,Pizza Place
Новогиреево,55.74876510000001,37.8061677,Якитория,55.75207423343706,37.812967408198716,Sushi Restaurant
Новогиреево,55.74876510000001,37.8061677,Бассейн Феникс,55.752258713810384,37.813884931210076,Pool
Новогиреево,55.74876510000001,37.8061677,Андерсон,55.744129048546824,37.7945525417631,Café
Новогиреево,55.74876510000001,37.8061677,Yves Rocher (YVES ROCHER FRANCE),55.750874,37.819927,Cosmetics Shop
Новогиреево,55.74876510000001,37.8061677,Золотая Лихорадка,55.74515600957831,37.794639899938126,Bar
Новогиреево,55.74876510000001,37.8061677,Мегафон,55.75142616524856,37.81678255955478,Mobile Phone Shop
Новогиреево,55.74876510000001,37.8061677,KFC,55.75078781141944,37.82102545168582,Fast Food Restaurant
Новогиреево,55.74876510000001,37.8061677,Здоров.ру,55.75207944311615,37.81909709290958,Pharmacy
Новогиреево,55.74876510000001,37.8061677,Рив Гош,55.751120643159446,37.82033631176662,Cosmetics Shop
Новогиреево,55.74876510000001,37.8061677,Две палочки,55.75110209549043,37.819902732178086,Japanese Restaurant
Новогиреево,55.74876510000001,37.8061677,Ароматный мир,55.748937162188106,37.81675586510205,Wine Shop
Новогиреево,55.74876510000001,37.8061677,Афганский сквер,55.751512,37.793211,Park
Новокосино,55.7398569,37.8603097,бар lost,55.74008877129436,37.86110564991297,Beer Bar
Новокосино,55.7398569,37.8603097,ВеАнжи,55.740870775784835,37.85167395496387,Cupcake Shop
Новокосино,55.7398569,37.8603097,Чайхона №1,55.743186,37.867107,Middle Eastern Restaurant
Новокосино,55.7398569,37.8603097,У Палыча,55.74359194786856,37.86147367502029,Candy Store
Новокосино,55.7398569,37.8603097,ВкусВилл,55.74322977521585,37.86389542524322,Health Food Store
Новокосино,55.7398569,37.8603097,БИРШОБ & БАР City Craft Beer,55.737726753276064,37.84913215185927,Beer Store
Новокосино,55.7398569,37.8603097,Тануки,55.7423982985488,37.8689664288361,Japanese Restaurant
Новокосино,55.7398569,37.8603097,Фонтан,55.742692323633634,37.86418746556842,Fountain
Новокосино,55.7398569,37.8603097,Writer's Shop,55.74073952756577,37.85105854132596,Arts & Crafts Store
Новокосино,55.7398569,37.8603097,Салтыковский лесопарк,55.74006351625733,37.8745854146087,Park
Новокосино,55.7398569,37.8603097,Тамаси Суши,55.738156814255426,37.85616095952232,Sushi Restaurant
Новокосино,55.7398569,37.8603097,Новый Книжный,55.74261353256218,37.863522313139875,Bookstore
Новокосино,55.7398569,37.8603097,Domino's Pizza,55.74499961940626,37.85263306481599,Pizza Place
Новокосино,55.7398569,37.8603097,Baskin-Robbins,55.74315573759451,37.85875977797844,Ice Cream Shop
Новокосино,55.7398569,37.8603097,Кораблик ТЦ НА Суздальской,55.73823001631864,37.84638292133255,Kids Store
Новокосино,55.7398569,37.8603097,Виктория,55.74224670844842,37.86660384603461,Grocery Store
Новокосино,55.7398569,37.8603097,Чайхана «Сухофрукты»,55.74516908564508,37.85279729875255,Restaurant
Новокосино,55.7398569,37.8603097,Пипони,55.7459928267554,37.85266250676399,Pizza Place
Новокосино,55.7398569,37.8603097,Пивной Ресторан Ганс и Марта,55.7376350456898,37.86757949691752,German Restaurant
Новокосино,55.7398569,37.8603097,Перекресток,55.737796,37.857036,Supermarket
Новокосино,55.7398569,37.8603097,Fitform,55.74693857072292,37.85386808441482,Gym
Новокосино,55.7398569,37.8603097,Суши Wok,55.744246311321575,37.86622924513756,Sushi Restaurant
Новокосино,55.7398569,37.8603097,Новокосинский лес,55.73796320798441,37.866675381381484,Park
Новокосино,55.7398569,37.8603097,Додо Пицца,55.74669529652912,37.85361220867511,Pizza Place
Новокосино,55.7398569,37.8603097,Спортив,55.73909005257179,37.86511099023458,Gym / Fitness Center
Новокосино,55.7398569,37.8603097,Отдохни,55.733772185630706,37.85594751571368,Liquor Store
Новокосино,55.7398569,37.8603097,Кофейня Shakespeare,55.734127797289496,37.85276594831246,Coffee Shop
Новокосино,55.7398569,37.8603097,Л'Этуаль,55.74222934004987,37.86664059362395,Cosmetics Shop
Новокосино,55.7398569,37.8603097,BILLA,55.74530593348958,37.85926031644642,Supermarket
Новокосино,55.7398569,37.8603097,Лента,55.74507705018071,37.85259511227001,Supermarket
Обручевский,55.6641579,37.5203033,ВкусВилл,55.66862675659472,37.51790623269606,Health Food Store
Обручевский,55.6641579,37.5203033,Воронцовский парк,55.666572454035084,37.53070041386094,Park
Обручевский,55.6641579,37.5203033,Киноклуб «Эльдар»,55.66591150343947,37.51352068241978,Movie Theater
Обручевский,55.6641579,37.5203033,Yogurt Frenzy,55.66376467694929,37.51049507372824,Frozen Yogurt Shop
Обручевский,55.6641579,37.5203033,Мегобари хинкальный дом,55.66706906161504,37.5240397453308,Caucasian Restaurant
Обручевский,55.6641579,37.5203033,Verso Wellnes Deluxe,55.66104067139983,37.509598223173455,Gym Pool
Обручевский,55.6641579,37.5203033,World Class,55.66372488308838,37.511068102350855,Gym / Fitness Center
Обручевский,55.6641579,37.5203033,Tutti Frutti Frozen Yogurt,55.66370600485045,37.51051261590243,Frozen Yogurt Shop
Обручевский,55.6641579,37.5203033,Моремания,55.66382831558063,37.51102172445915,Seafood Restaurant
Обручевский,55.6641579,37.5203033,Seasons,55.66375310545625,37.50975838856231,Restaurant
Обручевский,55.6641579,37.5203033,Eastetica,55.66851835071273,37.52534122181589,Yoga Studio
Обручевский,55.6641579,37.5203033,Нартон,55.666667245744755,37.529956971158235,Café
Обручевский,55.6641579,37.5203033,АндерСон,55.66320838837058,37.527342622696864,Café
Обручевский,55.6641579,37.5203033,Harley-Davidson Москва,55.66119063352299,37.50804623705745,Motorcycle Shop
Обручевский,55.6641579,37.5203033,Синема Стар,55.66360435077067,37.51035454979926,Multiplex
Обручевский,55.6641579,37.5203033,Villaggio,55.664060491458955,37.529140618441275,Italian Restaurant
Обручевский,55.6641579,37.5203033,АндерСон,55.65667731677269,37.52809932582962,Café
Обручевский,55.6641579,37.5203033,re:Store,55.66361,37.51104,Electronics Store
Обручевский,55.6641579,37.5203033,Республика*,55.66346582750142,37.51022930706883,Bookstore
Обручевский,55.6641579,37.5203033,Рынок на Ленинском,55.66967755385291,37.51249015331268,Market
Обручевский,55.6641579,37.5203033,Bubbleology,55.663587074422736,37.510365608197,Bubble Tea Shop
Обручевский,55.6641579,37.5203033,Кондитерская Олега Ильина,55.671631,37.51824,Dessert Shop
Обручевский,55.6641579,37.5203033,H&M,55.6637136,37.5113219,Clothing Store
Обручевский,55.6641579,37.5203033,"Кафе ""РИКА""",55.66937466162521,37.518635612842544,Asian Restaurant
Обручевский,55.6641579,37.5203033,"Пекарня ""Мюнгер""",55.6684234737858,37.517849112923614,Bakery
Обручевский,55.6641579,37.5203033,"Семейный Ресторан ""Матрешка""",55.662844,37.515181,Restaurant
Обручевский,55.6641579,37.5203033,Bocconcino,55.66357659218159,37.510386766200874,Pizza Place
Обручевский,55.6641579,37.5203033,ТРЦ «Рио»,55.66347690987494,37.51062775292103,Shopping Mall
Обручевский,55.6641579,37.5203033,Спа Бали,55.670007166126986,37.513873628837366,Shop & Service
Обручевский,55.6641579,37.5203033,Чайхона № 1,55.671268528362624,37.51907374368964,Middle Eastern Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,ВкусВилл,55.62372474256375,37.707039034198196,Health Food Store
Орехово-Борисово Северное,55.619223,37.701102500000005,Киномакс Титан iMax,55.620718260285734,37.713442452441384,Multiplex
Орехово-Борисово Северное,55.619223,37.701102500000005,Аллея тюльпанов,55.61421204054254,37.69171974172665,Garden
Орехово-Борисово Северное,55.619223,37.701102500000005,White by Double B,55.62121140152134,37.713167667388916,Coffee Shop
Орехово-Борисово Северное,55.619223,37.701102500000005,ТРЦ «Каширская Плаза»,55.621018675811335,37.71406888961792,Shopping Mall
Орехово-Борисово Северное,55.619223,37.701102500000005,Вайн & Бир,55.611612162275264,37.696086468182074,Liquor Store
Орехово-Борисово Северное,55.619223,37.701102500000005,Starbucks,55.62165112649963,37.71322525488681,Coffee Shop
Орехово-Борисово Северное,55.619223,37.701102500000005,World Class,55.621247724458335,37.71330893896037,Gym / Fitness Center
Орехово-Борисово Северное,55.619223,37.701102500000005,Старокаширские ворота,55.61725757152165,37.69289420270017,Castle
Орехово-Борисово Северное,55.619223,37.701102500000005,Банкетный зал Парадайз,55.623497461393725,37.70470223851944,Eastern European Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,Яблоневый сад,55.62373447455947,37.71194737032035,Garden
Орехово-Борисово Северное,55.619223,37.701102500000005,Грют,55.618717272097506,37.714170889585596,Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,Эгриси,55.611717,37.696253,Caucasian Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,Uniqlo,55.620392,37.713359,Clothing Store
Орехово-Борисово Северное,55.619223,37.701102500000005,Pho,55.621435,37.713035,Vietnamese Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,H&M,55.620107852455995,37.713345318664786,Clothing Store
Орехово-Борисово Северное,55.619223,37.701102500000005,Alfa Fitness (Альфа Фитнес),55.624627357735015,37.70983143942638,Gym / Fitness Center
Орехово-Борисово Северное,55.619223,37.701102500000005,Upside Down Cake,55.619794,37.713897,Coffee Shop
Орехово-Борисово Северное,55.619223,37.701102500000005,Milan Hotel,55.61879384156642,37.7154515656391,Hotel
Орехово-Борисово Северное,55.619223,37.701102500000005,Ашан,55.62143172860363,37.713448026613264,Big Box Store
Орехово-Борисово Северное,55.619223,37.701102500000005,Борисовский,55.62471432599677,37.70978720065881,Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,Швилли,55.620845541184195,37.71336675314842,Caucasian Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,Теннисные корты на Борисовских прудах,55.62584701995648,37.69714947830798,Tennis Court
Орехово-Борисово Северное,55.619223,37.701102500000005,Paradise,55.62339855215896,37.704379649774026,Restaurant
Орехово-Борисово Северное,55.619223,37.701102500000005,Hoff,55.617271,37.715686,Furniture / Home Store
Орехово-Борисово Северное,55.619223,37.701102500000005,Кофевар Капучинофф,55.613468969697706,37.6932373053499,Coffee Shop
Орехово-Борисово Северное,55.619223,37.701102500000005,Шахин-Шах,55.62389023839151,37.70507999156576,Food
Орехово-Борисово Северное,55.619223,37.701102500000005,Мясо&Рыба,55.620157267392095,37.713961601257324,Steakhouse
Орехово-Борисово Северное,55.619223,37.701102500000005,Салон-магазин МТС,55.61260465244591,37.69762459413044,Mobile Phone Shop
Орехово-Борисово Северное,55.619223,37.701102500000005,McDonald’s,55.621822,37.713585,Fast Food Restaurant
Орехово-Борисово Южное,55.603885,37.729895,СпортЛэнд,55.60407479241055,37.73576653690079,Gym
Орехово-Борисово Южное,55.603885,37.729895,Euro Spar,55.604749150234596,37.73896521903836,Supermarket
Орехово-Борисово Южное,55.603885,37.729895,BILLA,55.602740438968375,37.727268582794366,Supermarket
Орехово-Борисово Южное,55.603885,37.729895,Подружка,55.6070575987891,37.73363637892486,Cosmetics Shop
Орехово-Борисово Южное,55.603885,37.729895,Фермерский Рынок,55.610108849810224,37.72236130779303,Farmers Market
Орехово-Борисово Южное,55.603885,37.729895,Easy Pub (Изи Паб),55.606163215171655,37.71826846182293,Irish Pub
Орехово-Борисово Южное,55.603885,37.729895,ФОК «Русь»,55.607672231083555,37.73638276800235,Gym / Fitness Center
Орехово-Борисово Южное,55.603885,37.729895,СушиStore,55.61053608633559,37.72221128797425,Sushi Restaurant
Орехово-Борисово Южное,55.603885,37.729895,Динозаврик,55.610259632435124,37.72846492130825,Pet Store
Орехово-Борисово Южное,55.603885,37.729895,Иль Де Ботэ / Ile De Beaute,55.60992265521749,37.719557137951206,Cosmetics Shop
Орехово-Борисово Южное,55.603885,37.729895,Детская школа искусств «Родник»,55.6065292016258,37.73748763136858,Performing Arts Venue
Орехово-Борисово Южное,55.603885,37.729895,Домодедовская ярмарка,55.6101112799578,37.72222280502319,Farmers Market
Орехово-Борисово Южное,55.603885,37.729895,Леонардо,55.61227424035067,37.7315417548162,Hobby Shop
Орехово-Борисово Южное,55.603885,37.729895,Lego,55.612176,37.732741,Toy / Game Store
Орехово-Борисово Южное,55.603885,37.729895,Сквер на Домодедовской,55.6015570051861,37.72298287100057,Theme Park
Орехово-Борисово Южное,55.603885,37.729895,Lush,55.609854192436856,37.71957394093182,Cosmetics Shop
Орехово-Борисово Южное,55.603885,37.729895,Sportland,55.604204540176916,37.73554653325686,Gym
Орехово-Борисово Южное,55.603885,37.729895,Бетховен,55.61054763199281,37.72269450474944,Pet Store
Орехово-Борисово Южное,55.603885,37.729895,Kuzina,55.609985,37.73262,Dessert Shop
Орехово-Борисово Южное,55.603885,37.729895,Ледовый дворец «Русь»,55.6103947991564,37.73248565653679,Hockey Arena
Орехово-Борисово Южное,55.603885,37.729895,Pull & Bear,55.61224203188223,37.73226272206304,Clothing Store
Орехово-Борисово Южное,55.603885,37.729895,Рив Гош,55.61233468849542,37.7311456150527,Cosmetics Shop
Орехово-Борисово Южное,55.603885,37.729895,Corsocomo,55.610101305044566,37.71944791736277,Shoe Store
Орехово-Борисово Южное,55.603885,37.729895,Bora-Bora Cafe,55.60995107068727,37.719490097529274,Café
Орехово-Борисово Южное,55.603885,37.729895,Фитнес Клуб Вымпел,55.59658991007165,37.72289678619024,Gym / Fitness Center
Орехово-Борисово Южное,55.603885,37.729895,М.Видео,55.611288922424265,37.72429262097665,Electronics Store
Орехово-Борисово Южное,55.603885,37.729895,Пятерочка,55.608323357014356,37.72315470431152,Supermarket
Орехово-Борисово Южное,55.603885,37.729895,Мегафон,55.61089152425339,37.72051096125688,Mobile Phone Shop
Орехово-Борисово Южное,55.603885,37.729895,Керлинг-клуб «Планета льда»,55.611115095001956,37.73317444722374,Arcade
Орехово-Борисово Южное,55.603885,37.729895,Ecco,55.60989547016766,37.71943858923269,Shoe Store
Останкинский,55.82107679999999,37.619119,Останкинский сквер,55.823393664476335,37.61783991186767,Park
Останкинский,55.82107679999999,37.619119,Пончики,55.824171527509066,37.61677921492803,Donut Shop
Останкинский,55.82107679999999,37.619119,Останкинская телебашня,55.81970521339017,37.61165142059326,Scenic Lookout
Останкинский,55.82107679999999,37.619119,Смотровая площадка,55.81976395747801,37.61162099265159,Scenic Lookout
Останкинский,55.82107679999999,37.619119,Детская площадка В Останкинском Парке,55.827149979536664,37.617835989576854,Playground
Останкинский,55.82107679999999,37.619119,Зелёный театр на воде,55.82928096657869,37.6155021057692,Concert Hall
Останкинский,55.82107679999999,37.619119,Дубовая роща,55.81877402310175,37.6076657549843,Park
Останкинский,55.82107679999999,37.619119,Останкинский Совхоз Декоративного Садоводства,55.817928670141924,37.61474953778912,Garden Center
Останкинский,55.82107679999999,37.619119,Беговой трек,55.82577452484482,37.60572544536406,Track
Останкинский,55.82107679999999,37.619119,Бургер Поинт Останкино,55.82678214488531,37.61755932384966,Burger Joint
Останкинский,55.82107679999999,37.619119,Жили-Были. Дом Сказок,55.82871744105973,37.62736450473663,Museum
Останкинский,55.82107679999999,37.619119,Академия,55.81580484337105,37.61912555420534,Café
Останкинский,55.82107679999999,37.619119,13 Rules,55.816662,37.632462,Bar
Останкинский,55.82107679999999,37.619119,ВокВэй,55.82375273426176,37.633834960824394,Asian Restaurant
Останкинский,55.82107679999999,37.619119,Гастроном N1,55.81598206851702,37.630629944739525,Food & Drink Shop
Останкинский,55.82107679999999,37.619119,Андерсон на даче,55.82801355209076,37.627800380225956,Café
Останкинский,55.82107679999999,37.619119,Кафе у 17-го подъезда,55.822128390200774,37.60697731714162,Café
Останкинский,55.82107679999999,37.619119,Отдохни,55.822037773455605,37.62304163462304,Wine Shop
Останкинский,55.82107679999999,37.619119,Суперстар,55.82362664911725,37.60577272946824,Vegetarian / Vegan Restaurant
Останкинский,55.82107679999999,37.619119,Останкино (конечная трамвая),55.82358006650236,37.615787549313666,Tram Station
Останкинский,55.82107679999999,37.619119,Maki Maki,55.82202927161768,37.62321126508995,Sushi Restaurant
Останкинский,55.82107679999999,37.619119,Зебра,55.820572182154564,37.61754872016065,Gym / Fitness Center
Останкинский,55.82107679999999,37.619119,Сквер между Аргуновской и Новомосковской ул.,55.814501586795956,37.6184318983432,Park
Останкинский,55.82107679999999,37.619119,Скейтпарк Останкино,55.82651158853002,37.60932491479153,Skate Park
Останкинский,55.82107679999999,37.619119,A.S.A.P.,55.82213241282718,37.60689329189218,Café
Останкинский,55.82107679999999,37.619119,Старт GS,55.824434054008975,37.63277282406453,Racetrack
Останкинский,55.82107679999999,37.619119,Чебуречная «АСК1»,55.82322939358688,37.60669969420033,Snack Place
Останкинский,55.82107679999999,37.619119,Supertabak.ru,55.82393946944284,37.63257104192656,Smoke Shop
Останкинский,55.82107679999999,37.619119,Есть Бургер,55.82221,37.623222,Burger Joint
Останкинский,55.82107679999999,37.619119,Domino's Pizza,55.816928724956206,37.63327711798849,Pizza Place
Отрадное,55.8646371,37.6044745,EUROSPAR,55.86527221332391,37.60328537882713,Grocery Store
Отрадное,55.8646371,37.6044745,Coffee Bean,55.86060068785464,37.60289508128379,Coffee Shop
Отрадное,55.8646371,37.6044745,ВкусВилл,55.86174680242602,37.603760237313885,Health Food Store
Отрадное,55.8646371,37.6044745,RitMix,55.8621456287764,37.60481943704855,Dance Studio
Отрадное,55.8646371,37.6044745,Пивной #1,55.86514614879462,37.60715481882574,Beer Store
Отрадное,55.8646371,37.6044745,ВкусВилл,55.861603,37.61302,Health Food Store
Отрадное,55.8646371,37.6044745,Dance Class,55.860812331963416,37.612566663635405,Dance Studio
Отрадное,55.8646371,37.6044745,Сквер на Северном бульваре,55.867821227401045,37.612682525423736,Park
Отрадное,55.8646371,37.6044745,Villa Gusto,55.865338066031335,37.60263366695436,Italian Restaurant
Отрадное,55.8646371,37.6044745,Детский мир,55.86537042374476,37.60311772323342,Toy / Game Store
Отрадное,55.8646371,37.6044745,Мираж Синема,55.863508,37.60202,Multiplex
Отрадное,55.8646371,37.6044745,Бетховен,55.86487535701624,37.6045172037228,Pet Store
Отрадное,55.8646371,37.6044745,Синяя птица,55.87128881510651,37.600150455328816,Stadium
